date,code,quant,value
2005-02-25,AUD,1,102.65
2005-02-25,BYN,1,0.06
2005-02-25,CAD,1,104.56
2005-02-25,CHF,1,112.21
2005-02-25,CNY,1,15.72
2005-02-25,EUR,1,172.53
2005-02-25,GBP,1,248.4
2005-02-25,JPY,10,12.43
2005-02-25,KGS,1,3.17
2005-02-25,NOK,1,20.95
2005-02-25,RUB,1,4.69
2005-02-25,TRY,1,100.57
2005-02-25,USD,1,130.14
2005-02-25,UZS,1,0.12
2005-02-25,ZAR,1,22.43
2005-02-26,AUD,1,101.95
2005-02-26,BYN,1,0.06
2005-02-26,CAD,1,104.82
2005-02-26,CHF,1,111.38
2005-02-26,CNY,1,15.73
2005-02-26,EUR,1,171.77
2005-02-26,GBP,1,248.66
2005-02-26,JPY,10,12.36
2005-02-26,KGS,1,3.17
2005-02-26,NOK,1,20.84
2005-02-26,RUB,1,4.69
2005-02-26,TRY,1,100.89
2005-02-26,USD,1,130.15
2005-02-26,UZS,1,0.12
2005-02-26,ZAR,1,22.4
2005-02-27,AUD,1,101.95
2005-02-27,BYN,1,0.06
2005-02-27,CAD,1,104.82
2005-02-27,CHF,1,111.38
2005-02-27,CNY,1,15.73
2005-02-27,EUR,1,171.77
2005-02-27,GBP,1,248.66
2005-02-27,JPY,10,12.36
2005-02-27,KGS,1,3.17
2005-02-27,NOK,1,20.84
2005-02-27,RUB,1,4.69
2005-02-27,TRY,1,100.89
2005-02-27,USD,1,130.15
2005-02-27,UZS,1,0.12
2005-02-27,ZAR,1,22.4
2005-02-28,AUD,1,101.95
2005-02-28,BYN,1,0.06
2005-02-28,CAD,1,104.82
2005-02-28,CHF,1,111.38
2005-02-28,CNY,1,15.73
2005-02-28,EUR,1,171.77
2005-02-28,GBP,1,248.66
2005-02-28,JPY,10,12.36
2005-02-28,KGS,1,3.17
2005-02-28,NOK,1,20.84
2005-02-28,RUB,1,4.69
2005-02-28,TRY,1,100.89
2005-02-28,USD,1,130.15
2005-02-28,UZS,1,0.12
2005-02-28,ZAR,1,22.4
2005-03-01,AUD,1,103.13
2005-03-01,BYN,1,0.06
2005-03-01,CAD,1,105.62
2005-03-01,CHF,1,112.21
2005-03-01,CNY,1,15.73
2005-03-01,EUR,1,172.64
2005-03-01,GBP,1,250.53
2005-03-01,JPY,10,12.47
2005-03-01,KGS,1,3.17
2005-03-01,NOK,1,20.99
2005-03-01,RUB,1,4.7
2005-03-01,TRY,1,101.23
2005-03-01,USD,1,130.18
2005-03-01,UZS,1,0.12
2005-03-01,ZAR,1,22.6
2005-03-02,AUD,1,102.68
2005-03-02,BYN,1,0.06
2005-03-02,CAD,1,105.6
2005-03-02,CHF,1,111.88
2005-03-02,CNY,1,15.73
2005-03-02,EUR,1,171.84
2005-03-02,GBP,1,250.06
2005-03-02,JPY,10,12.44
2005-03-02,KGS,1,3.17
2005-03-02,NOK,1,20.89
2005-03-02,RUB,1,4.7
2005-03-02,TRY,1,101.49
2005-03-02,USD,1,130.21
2005-03-02,UZS,1,0.12
2005-03-02,ZAR,1,22.3
2005-03-03,AUD,1,101.58
2005-03-03,BYN,1,0.06
2005-03-03,CAD,1,104.93
2005-03-03,CHF,1,111.42
2005-03-03,CNY,1,15.76
2005-03-03,EUR,1,171.28
2005-03-03,GBP,1,249.4
2005-03-03,JPY,10,12.45
2005-03-03,KGS,1,3.17
2005-03-03,NOK,1,20.91
2005-03-03,RUB,1,4.71
2005-03-03,TRY,1,101.76
2005-03-03,USD,1,130.41
2005-03-03,UZS,1,0.12
2005-03-03,ZAR,1,22.15
2005-03-04,AUD,1,101.92
2005-03-04,BYN,1,0.06
2005-03-04,CAD,1,105.05
2005-03-04,CHF,1,111.0
2005-03-04,CNY,1,15.76
2005-03-04,EUR,1,171.33
2005-03-04,GBP,1,248.96
2005-03-04,JPY,10,12.42
2005-03-04,KGS,1,3.17
2005-03-04,NOK,1,20.89
2005-03-04,RUB,1,4.7
2005-03-04,TRY,1,101.88
2005-03-04,USD,1,130.42
2005-03-04,UZS,1,0.12
2005-03-04,ZAR,1,22.08
2005-03-05,AUD,1,102.07
2005-03-05,BYN,1,0.06
2005-03-05,CAD,1,104.73
2005-03-05,CHF,1,110.27
2005-03-05,CNY,1,15.74
2005-03-05,EUR,1,170.82
2005-03-05,GBP,1,248.32
2005-03-05,JPY,10,12.35
2005-03-05,KGS,1,3.17
2005-03-05,NOK,1,20.8
2005-03-05,RUB,1,4.69
2005-03-05,TRY,1,102.11
2005-03-05,USD,1,130.29
2005-03-05,UZS,1,0.12
2005-03-05,ZAR,1,21.84
2005-03-06,AUD,1,102.86
2005-03-06,BYN,1,0.06
2005-03-06,CAD,1,105.51
2005-03-06,CHF,1,111.31
2005-03-06,CNY,1,15.71
2005-03-06,EUR,1,172.15
2005-03-06,GBP,1,249.8
2005-03-06,JPY,10,12.41
2005-03-06,KGS,1,3.19
2005-03-06,NOK,1,20.88
2005-03-06,RUB,1,4.69
2005-03-06,TRY,1,103.59
2005-03-06,USD,1,130.01
2005-03-06,UZS,1,0.12
2005-03-06,ZAR,1,22.26
2005-03-07,AUD,1,102.86
2005-03-07,BYN,1,0.06
2005-03-07,CAD,1,105.51
2005-03-07,CHF,1,111.31
2005-03-07,CNY,1,15.71
2005-03-07,EUR,1,172.15
2005-03-07,GBP,1,249.8
2005-03-07,JPY,10,12.41
2005-03-07,KGS,1,3.19
2005-03-07,NOK,1,20.88
2005-03-07,RUB,1,4.69
2005-03-07,TRY,1,103.59
2005-03-07,USD,1,130.01
2005-03-07,UZS,1,0.12
2005-03-07,ZAR,1,22.26
2005-03-08,AUD,1,102.86
2005-03-08,BYN,1,0.06
2005-03-08,CAD,1,105.51
2005-03-08,CHF,1,111.31
2005-03-08,CNY,1,15.71
2005-03-08,EUR,1,172.15
2005-03-08,GBP,1,249.8
2005-03-08,JPY,10,12.41
2005-03-08,KGS,1,3.19
2005-03-08,NOK,1,20.88
2005-03-08,RUB,1,4.69
2005-03-08,TRY,1,103.59
2005-03-08,USD,1,130.01
2005-03-08,UZS,1,0.12
2005-03-08,ZAR,1,22.26
2005-03-09,AUD,1,102.86
2005-03-09,BYN,1,0.06
2005-03-09,CAD,1,105.51
2005-03-09,CHF,1,111.31
2005-03-09,CNY,1,15.71
2005-03-09,EUR,1,172.15
2005-03-09,GBP,1,249.8
2005-03-09,JPY,10,12.41
2005-03-09,KGS,1,3.19
2005-03-09,NOK,1,20.88
2005-03-09,RUB,1,4.69
2005-03-09,TRY,1,103.59
2005-03-09,USD,1,130.01
2005-03-09,UZS,1,0.12
2005-03-09,ZAR,1,22.26
2005-03-10,AUD,1,103.49
2005-03-10,BYN,1,0.06
2005-03-10,CAD,1,107.71
2005-03-10,CHF,1,112.05
2005-03-10,CNY,1,15.69
2005-03-10,EUR,1,173.62
2005-03-10,GBP,1,250.67
2005-03-10,JPY,10,12.44
2005-03-10,KGS,1,3.19
2005-03-10,NOK,1,21.27
2005-03-10,RUB,1,4.72
2005-03-10,TRY,1,103.45
2005-03-10,USD,1,129.88
2005-03-10,UZS,1,0.12
2005-03-10,ZAR,1,22.67
2005-03-11,AUD,1,103.21
2005-03-11,BYN,1,0.06
2005-03-11,CAD,1,108.19
2005-03-11,CHF,1,112.54
2005-03-11,CNY,1,15.69
2005-03-11,EUR,1,174.46
2005-03-11,GBP,1,250.31
2005-03-11,JPY,10,12.49
2005-03-11,KGS,1,3.19
2005-03-11,NOK,1,21.26
2005-03-11,RUB,1,4.73
2005-03-11,TRY,1,102.72
2005-03-11,USD,1,129.89
2005-03-11,UZS,1,0.12
2005-03-11,ZAR,1,22.57
2005-03-12,AUD,1,102.56
2005-03-12,BYN,1,0.06
2005-03-12,CAD,1,107.88
2005-03-12,CHF,1,112.58
2005-03-12,CNY,1,15.7
2005-03-12,EUR,1,174.34
2005-03-12,GBP,1,249.24
2005-03-12,JPY,10,12.49
2005-03-12,KGS,1,3.19
2005-03-12,NOK,1,21.35
2005-03-12,RUB,1,4.73
2005-03-12,TRY,1,102.74
2005-03-12,USD,1,129.96
2005-03-12,UZS,1,0.12
2005-03-12,ZAR,1,22.35
2005-03-13,AUD,1,102.56
2005-03-13,BYN,1,0.06
2005-03-13,CAD,1,107.88
2005-03-13,CHF,1,112.58
2005-03-13,CNY,1,15.7
2005-03-13,EUR,1,174.34
2005-03-13,GBP,1,249.24
2005-03-13,JPY,10,12.49
2005-03-13,KGS,1,3.19
2005-03-13,NOK,1,21.35
2005-03-13,RUB,1,4.73
2005-03-13,TRY,1,102.74
2005-03-13,USD,1,129.96
2005-03-13,UZS,1,0.12
2005-03-13,ZAR,1,22.35
2005-03-14,AUD,1,102.56
2005-03-14,BYN,1,0.06
2005-03-14,CAD,1,107.88
2005-03-14,CHF,1,112.58
2005-03-14,CNY,1,15.7
2005-03-14,EUR,1,174.34
2005-03-14,GBP,1,249.24
2005-03-14,JPY,10,12.49
2005-03-14,KGS,1,3.19
2005-03-14,NOK,1,21.35
2005-03-14,RUB,1,4.73
2005-03-14,TRY,1,102.74
2005-03-14,USD,1,129.96
2005-03-14,UZS,1,0.12
2005-03-14,ZAR,1,22.35
2005-03-15,AUD,1,102.52
2005-03-15,BYN,1,0.06
2005-03-15,CAD,1,107.46
2005-03-15,CHF,1,112.27
2005-03-15,CNY,1,15.7
2005-03-15,EUR,1,174.08
2005-03-15,GBP,1,249.2
2005-03-15,JPY,10,12.4
2005-03-15,KGS,1,3.19
2005-03-15,NOK,1,21.35
2005-03-15,RUB,1,4.73
2005-03-15,TRY,1,101.13
2005-03-15,USD,1,129.9
2005-03-15,UZS,1,0.12
2005-03-15,ZAR,1,22.1
2005-03-16,AUD,1,102.39
2005-03-16,BYN,1,0.06
2005-03-16,CAD,1,107.54
2005-03-16,CHF,1,112.02
2005-03-16,CNY,1,15.7
2005-03-16,EUR,1,173.6
2005-03-16,GBP,1,248.52
2005-03-16,JPY,10,12.4
2005-03-16,KGS,1,3.19
2005-03-16,NOK,1,21.24
2005-03-16,RUB,1,4.73
2005-03-16,TRY,1,100.67
2005-03-16,USD,1,129.97
2005-03-16,UZS,1,0.12
2005-03-16,ZAR,1,21.56
2005-03-17,AUD,1,103.14
2005-03-17,BYN,1,0.06
2005-03-17,CAD,1,108.38
2005-03-17,CHF,1,112.6
2005-03-17,CNY,1,15.75
2005-03-17,EUR,1,174.23
2005-03-17,GBP,1,250.47
2005-03-17,JPY,10,12.5
2005-03-17,KGS,1,3.2
2005-03-17,NOK,1,21.31
2005-03-17,RUB,1,4.74
2005-03-17,TRY,1,97.88
2005-03-17,USD,1,130.38
2005-03-17,UZS,1,0.12
2005-03-17,ZAR,1,21.29
2005-03-18,AUD,1,103.36
2005-03-18,BYN,1,0.06
2005-03-18,CAD,1,108.31
2005-03-18,CHF,1,112.99
2005-03-18,CNY,1,15.75
2005-03-18,EUR,1,174.68
2005-03-18,GBP,1,250.88
2005-03-18,JPY,10,12.51
2005-03-18,KGS,1,3.2
2005-03-18,NOK,1,21.46
2005-03-18,RUB,1,4.75
2005-03-18,TRY,1,99.19
2005-03-18,USD,1,130.34
2005-03-18,UZS,1,0.12
2005-03-18,ZAR,1,21.39
2005-03-19,AUD,1,103.31
2005-03-19,BYN,1,0.06
2005-03-19,CAD,1,108.13
2005-03-19,CHF,1,112.21
2005-03-19,CNY,1,15.76
2005-03-19,EUR,1,173.68
2005-03-19,GBP,1,249.78
2005-03-19,JPY,10,12.44
2005-03-19,KGS,1,3.2
2005-03-19,NOK,1,21.35
2005-03-19,RUB,1,4.74
2005-03-19,TRY,1,99.1
2005-03-19,USD,1,130.42
2005-03-19,UZS,1,0.12
2005-03-19,ZAR,1,21.5
2005-03-20,AUD,1,103.53
2005-03-20,BYN,1,0.06
2005-03-20,CAD,1,108.48
2005-03-20,CHF,1,111.92
2005-03-20,CNY,1,15.74
2005-03-20,EUR,1,173.48
2005-03-20,GBP,1,250.38
2005-03-20,JPY,10,12.44
2005-03-20,KGS,1,3.17
2005-03-20,NOK,1,21.36
2005-03-20,RUB,1,4.74
2005-03-20,TRY,1,99.46
2005-03-20,USD,1,130.29
2005-03-20,UZS,1,0.12
2005-03-20,ZAR,1,21.58
2005-03-21,AUD,1,103.53
2005-03-21,BYN,1,0.06
2005-03-21,CAD,1,108.48
2005-03-21,CHF,1,111.92
2005-03-21,CNY,1,15.74
2005-03-21,EUR,1,173.48
2005-03-21,GBP,1,250.38
2005-03-21,JPY,10,12.44
2005-03-21,KGS,1,3.17
2005-03-21,NOK,1,21.36
2005-03-21,RUB,1,4.74
2005-03-21,TRY,1,99.46
2005-03-21,USD,1,130.29
2005-03-21,UZS,1,0.12
2005-03-21,ZAR,1,21.58
2005-03-22,AUD,1,103.53
2005-03-22,BYN,1,0.06
2005-03-22,CAD,1,108.48
2005-03-22,CHF,1,111.92
2005-03-22,CNY,1,15.74
2005-03-22,EUR,1,173.48
2005-03-22,GBP,1,250.38
2005-03-22,JPY,10,12.44
2005-03-22,KGS,1,3.17
2005-03-22,NOK,1,21.36
2005-03-22,RUB,1,4.74
2005-03-22,TRY,1,99.46
2005-03-22,USD,1,130.29
2005-03-22,UZS,1,0.12
2005-03-22,ZAR,1,21.58
2005-03-23,AUD,1,103.53
2005-03-23,BYN,1,0.06
2005-03-23,CAD,1,108.48
2005-03-23,CHF,1,111.92
2005-03-23,CNY,1,15.74
2005-03-23,EUR,1,173.48
2005-03-23,GBP,1,250.38
2005-03-23,JPY,10,12.44
2005-03-23,KGS,1,3.17
2005-03-23,NOK,1,21.36
2005-03-23,RUB,1,4.74
2005-03-23,TRY,1,99.46
2005-03-23,USD,1,130.29
2005-03-23,UZS,1,0.12
2005-03-23,ZAR,1,21.58
2005-03-24,AUD,1,101.5
2005-03-24,BYN,1,0.06
2005-03-24,CAD,1,107.86
2005-03-24,CHF,1,109.71
2005-03-24,CNY,1,15.76
2005-03-24,EUR,1,170.5
2005-03-24,GBP,1,245.71
2005-03-24,JPY,10,12.37
2005-03-24,KGS,1,3.18
2005-03-24,NOK,1,20.88
2005-03-24,RUB,1,4.72
2005-03-24,TRY,1,95.46
2005-03-24,USD,1,130.44
2005-03-24,UZS,1,0.12
2005-03-24,ZAR,1,21.06
2005-03-25,AUD,1,101.06
2005-03-25,BYN,1,0.06
2005-03-25,CAD,1,107.79
2005-03-25,CHF,1,109.56
2005-03-25,CNY,1,15.79
2005-03-25,EUR,1,170.13
2005-03-25,GBP,1,244.56
2005-03-25,JPY,10,12.3
2005-03-25,KGS,1,3.18
2005-03-25,NOK,1,20.76
2005-03-25,RUB,1,4.72
2005-03-25,TRY,1,96.74
2005-03-25,USD,1,130.69
2005-03-25,UZS,1,0.12
2005-03-25,ZAR,1,21.2
2005-03-26,AUD,1,101.05
2005-03-26,BYN,1,0.06
2005-03-26,CAD,1,107.69
2005-03-26,CHF,1,109.12
2005-03-26,CNY,1,15.8
2005-03-26,EUR,1,169.54
2005-03-26,GBP,1,244.76
2005-03-26,JPY,10,12.3
2005-03-26,KGS,1,3.19
2005-03-26,NOK,1,20.67
2005-03-26,RUB,1,4.72
2005-03-26,TRY,1,96.87
2005-03-26,USD,1,130.77
2005-03-26,UZS,1,0.12
2005-03-26,ZAR,1,21.03
2005-03-27,AUD,1,101.05
2005-03-27,BYN,1,0.06
2005-03-27,CAD,1,107.69
2005-03-27,CHF,1,109.12
2005-03-27,CNY,1,15.8
2005-03-27,EUR,1,169.54
2005-03-27,GBP,1,244.76
2005-03-27,JPY,10,12.3
2005-03-27,KGS,1,3.19
2005-03-27,NOK,1,20.67
2005-03-27,RUB,1,4.72
2005-03-27,TRY,1,96.87
2005-03-27,USD,1,130.77
2005-03-27,UZS,1,0.12
2005-03-27,ZAR,1,21.03
2005-03-28,AUD,1,101.05
2005-03-28,BYN,1,0.06
2005-03-28,CAD,1,107.69
2005-03-28,CHF,1,109.12
2005-03-28,CNY,1,15.8
2005-03-28,EUR,1,169.54
2005-03-28,GBP,1,244.76
2005-03-28,JPY,10,12.3
2005-03-28,KGS,1,3.19
2005-03-28,NOK,1,20.67
2005-03-28,RUB,1,4.72
2005-03-28,TRY,1,96.87
2005-03-28,USD,1,130.77
2005-03-28,UZS,1,0.12
2005-03-28,ZAR,1,21.03
2005-03-29,AUD,1,101.35
2005-03-29,BYN,1,0.06
2005-03-29,CAD,1,107.99
2005-03-29,CHF,1,109.5
2005-03-29,CNY,1,15.91
2005-03-29,EUR,1,170.04
2005-03-29,GBP,1,245.27
2005-03-29,JPY,10,12.32
2005-03-29,KGS,1,3.19
2005-03-29,NOK,1,20.75
2005-03-29,RUB,1,4.73
2005-03-29,TRY,1,96.76
2005-03-29,USD,1,131.69
2005-03-29,UZS,1,0.12
2005-03-29,ZAR,1,21.11
2005-03-30,AUD,1,102.31
2005-03-30,BYN,1,0.06
2005-03-30,CAD,1,109.31
2005-03-30,CHF,1,110.41
2005-03-30,CNY,1,16.0
2005-03-30,EUR,1,171.26
2005-03-30,GBP,1,248.06
2005-03-30,JPY,10,12.36
2005-03-30,KGS,1,3.21
2005-03-30,NOK,1,20.82
2005-03-30,RUB,1,4.76
2005-03-30,TRY,1,95.18
2005-03-30,USD,1,132.4
2005-03-30,UZS,1,0.12
2005-03-30,ZAR,1,20.88
2005-03-31,AUD,1,102.36
2005-03-31,BYN,1,0.06
2005-03-31,CAD,1,109.73
2005-03-31,CHF,1,110.89
2005-03-31,CNY,1,16.02
2005-03-31,EUR,1,171.97
2005-03-31,GBP,1,248.98
2005-03-31,JPY,10,12.35
2005-03-31,KGS,1,3.21
2005-03-31,NOK,1,21.03
2005-03-31,RUB,1,4.77
2005-03-31,TRY,1,96.53
2005-03-31,USD,1,132.59
2005-03-31,UZS,1,0.12
2005-03-31,ZAR,1,21.13
2005-04-01,AUD,1,102.51
2005-04-01,BYN,1,0.06
2005-04-01,CAD,1,109.24
2005-04-01,CHF,1,110.75
2005-04-01,CNY,1,16.02
2005-04-01,EUR,1,171.68
2005-04-01,GBP,1,249.26
2005-04-01,JPY,10,12.4
2005-04-01,KGS,1,3.21
2005-04-01,NOK,1,20.92
2005-04-01,RUB,1,4.76
2005-04-01,TRY,1,98.26
2005-04-01,USD,1,132.55
2005-04-01,UZS,1,0.12
2005-04-01,ZAR,1,21.24
2005-04-02,AUD,1,102.23
2005-04-02,BYN,1,0.06
2005-04-02,CAD,1,109.03
2005-04-02,CHF,1,110.75
2005-04-02,CNY,1,16.01
2005-04-02,EUR,1,171.79
2005-04-02,GBP,1,250.11
2005-04-02,JPY,10,12.35
2005-04-02,KGS,1,3.21
2005-04-02,NOK,1,20.99
2005-04-02,RUB,1,4.75
2005-04-02,TRY,1,98.34
2005-04-02,USD,1,132.51
2005-04-02,UZS,1,0.12
2005-04-02,ZAR,1,21.45
2005-04-03,AUD,1,102.23
2005-04-03,BYN,1,0.06
2005-04-03,CAD,1,109.03
2005-04-03,CHF,1,110.75
2005-04-03,CNY,1,16.01
2005-04-03,EUR,1,171.79
2005-04-03,GBP,1,250.11
2005-04-03,JPY,10,12.35
2005-04-03,KGS,1,3.21
2005-04-03,NOK,1,20.99
2005-04-03,RUB,1,4.75
2005-04-03,TRY,1,98.34
2005-04-03,USD,1,132.51
2005-04-03,UZS,1,0.12
2005-04-03,ZAR,1,21.45
2005-04-04,AUD,1,102.23
2005-04-04,BYN,1,0.06
2005-04-04,CAD,1,109.03
2005-04-04,CHF,1,110.75
2005-04-04,CNY,1,16.01
2005-04-04,EUR,1,171.79
2005-04-04,GBP,1,250.11
2005-04-04,JPY,10,12.35
2005-04-04,KGS,1,3.21
2005-04-04,NOK,1,20.99
2005-04-04,RUB,1,4.75
2005-04-04,TRY,1,98.34
2005-04-04,USD,1,132.51
2005-04-04,UZS,1,0.12
2005-04-04,ZAR,1,21.45
2005-04-05,AUD,1,101.61
2005-04-05,BYN,1,0.06
2005-04-05,CAD,1,108.5
2005-04-05,CHF,1,109.69
2005-04-05,CNY,1,15.97
2005-04-05,EUR,1,170.33
2005-04-05,GBP,1,247.68
2005-04-05,JPY,10,12.25
2005-04-05,KGS,1,3.2
2005-04-05,NOK,1,20.78
2005-04-05,RUB,1,4.74
2005-04-05,TRY,1,96.67
2005-04-05,USD,1,132.15
2005-04-05,UZS,1,0.12
2005-04-05,ZAR,1,21.31
2005-04-06,AUD,1,100.13
2005-04-06,BYN,1,0.06
2005-04-06,CAD,1,107.45
2005-04-06,CHF,1,108.28
2005-04-06,CNY,1,15.86
2005-04-06,EUR,1,168.24
2005-04-06,GBP,1,245.99
2005-04-06,JPY,10,12.08
2005-04-06,KGS,1,3.18
2005-04-06,NOK,1,20.62
2005-04-06,RUB,1,4.7
2005-04-06,TRY,1,95.78
2005-04-06,USD,1,131.26
2005-04-06,UZS,1,0.12
2005-04-06,ZAR,1,20.96
2005-04-07,AUD,1,100.58
2005-04-07,BYN,1,0.06
2005-04-07,CAD,1,107.85
2005-04-07,CHF,1,109.13
2005-04-07,CNY,1,15.86
2005-04-07,EUR,1,169.19
2005-04-07,GBP,1,247.02
2005-04-07,JPY,10,12.14
2005-04-07,KGS,1,3.18
2005-04-07,NOK,1,20.74
2005-04-07,RUB,1,4.71
2005-04-07,TRY,1,97.37
2005-04-07,USD,1,131.26
2005-04-07,UZS,1,0.12
2005-04-07,ZAR,1,21.63
2005-04-08,AUD,1,100.98
2005-04-08,BYN,1,0.06
2005-04-08,CAD,1,107.72
2005-04-08,CHF,1,109.52
2005-04-08,CNY,1,15.87
2005-04-08,EUR,1,169.69
2005-04-08,GBP,1,246.94
2005-04-08,JPY,10,12.14
2005-04-08,KGS,1,3.18
2005-04-08,NOK,1,20.8
2005-04-08,RUB,1,4.72
2005-04-08,TRY,1,98.01
2005-04-08,USD,1,131.33
2005-04-08,UZS,1,0.12
2005-04-08,ZAR,1,21.61
2005-04-09,AUD,1,100.53
2005-04-09,BYN,1,0.06
2005-04-09,CAD,1,107.18
2005-04-09,CHF,1,108.54
2005-04-09,CNY,1,15.85
2005-04-09,EUR,1,168.19
2005-04-09,GBP,1,245.07
2005-04-09,JPY,10,12.07
2005-04-09,KGS,1,3.18
2005-04-09,NOK,1,20.58
2005-04-09,RUB,1,4.71
2005-04-09,TRY,1,97.18
2005-04-09,USD,1,131.15
2005-04-09,UZS,1,0.12
2005-04-09,ZAR,1,21.29
2005-04-10,AUD,1,100.53
2005-04-10,BYN,1,0.06
2005-04-10,CAD,1,107.18
2005-04-10,CHF,1,108.54
2005-04-10,CNY,1,15.85
2005-04-10,EUR,1,168.19
2005-04-10,GBP,1,245.07
2005-04-10,JPY,10,12.07
2005-04-10,KGS,1,3.18
2005-04-10,NOK,1,20.58
2005-04-10,RUB,1,4.71
2005-04-10,TRY,1,97.18
2005-04-10,USD,1,131.15
2005-04-10,UZS,1,0.12
2005-04-10,ZAR,1,21.29
2005-04-11,AUD,1,100.53
2005-04-11,BYN,1,0.06
2005-04-11,CAD,1,107.18
2005-04-11,CHF,1,108.54
2005-04-11,CNY,1,15.85
2005-04-11,EUR,1,168.19
2005-04-11,GBP,1,245.07
2005-04-11,JPY,10,12.07
2005-04-11,KGS,1,3.18
2005-04-11,NOK,1,20.58
2005-04-11,RUB,1,4.71
2005-04-11,TRY,1,97.18
2005-04-11,USD,1,131.15
2005-04-11,UZS,1,0.12
2005-04-11,ZAR,1,21.29
2005-04-12,AUD,1,101.22
2005-04-12,BYN,1,0.06
2005-04-12,CAD,1,106.82
2005-04-12,CHF,1,109.52
2005-04-12,CNY,1,15.8
2005-04-12,EUR,1,169.49
2005-04-12,GBP,1,247.23
2005-04-12,JPY,10,12.12
2005-04-12,KGS,1,3.17
2005-04-12,NOK,1,20.75
2005-04-12,RUB,1,4.71
2005-04-12,TRY,1,97.4
2005-04-12,USD,1,130.81
2005-04-12,UZS,1,0.12
2005-04-12,ZAR,1,21.53
2005-04-13,AUD,1,101.24
2005-04-13,BYN,1,0.06
2005-04-13,CAD,1,106.0
2005-04-13,CHF,1,109.58
2005-04-13,CNY,1,15.79
2005-04-13,EUR,1,169.66
2005-04-13,GBP,1,247.07
2005-04-13,JPY,10,12.13
2005-04-13,KGS,1,3.16
2005-04-13,NOK,1,20.76
2005-04-13,RUB,1,4.71
2005-04-13,TRY,1,97.25
2005-04-13,USD,1,130.65
2005-04-13,UZS,1,0.12
2005-04-13,ZAR,1,21.3
2005-04-14,AUD,1,101.66
2005-04-14,BYN,1,0.06
2005-04-14,CAD,1,105.87
2005-04-14,CHF,1,109.12
2005-04-14,CNY,1,15.78
2005-04-14,EUR,1,168.94
2005-04-14,GBP,1,247.2
2005-04-14,JPY,10,12.17
2005-04-14,KGS,1,3.16
2005-04-14,NOK,1,20.64
2005-04-14,RUB,1,4.7
2005-04-14,TRY,1,97.38
2005-04-14,USD,1,130.6
2005-04-14,UZS,1,0.12
2005-04-14,ZAR,1,21.33
2005-04-15,AUD,1,101.12
2005-04-15,BYN,1,0.06
2005-04-15,CAD,1,105.31
2005-04-15,CHF,1,108.2
2005-04-15,CNY,1,15.76
2005-04-15,EUR,1,167.95
2005-04-15,GBP,1,246.16
2005-04-15,JPY,10,12.1
2005-04-15,KGS,1,3.16
2005-04-15,NOK,1,20.41
2005-04-15,RUB,1,4.69
2005-04-15,TRY,1,96.41
2005-04-15,USD,1,130.45
2005-04-15,UZS,1,0.12
2005-04-15,ZAR,1,21.18
2005-04-16,AUD,1,100.11
2005-04-16,BYN,1,0.06
2005-04-16,CAD,1,104.94
2005-04-16,CHF,1,107.96
2005-04-16,CNY,1,15.76
2005-04-16,EUR,1,167.6
2005-04-16,GBP,1,245.68
2005-04-16,JPY,10,12.07
2005-04-16,KGS,1,3.16
2005-04-16,NOK,1,20.36
2005-04-16,RUB,1,4.68
2005-04-16,TRY,1,95.01
2005-04-16,USD,1,130.45
2005-04-16,UZS,1,0.12
2005-04-16,ZAR,1,20.74
2005-04-17,AUD,1,100.11
2005-04-17,BYN,1,0.06
2005-04-17,CAD,1,104.94
2005-04-17,CHF,1,107.96
2005-04-17,CNY,1,15.76
2005-04-17,EUR,1,167.6
2005-04-17,GBP,1,245.68
2005-04-17,JPY,10,12.07
2005-04-17,KGS,1,3.16
2005-04-17,NOK,1,20.36
2005-04-17,RUB,1,4.68
2005-04-17,TRY,1,95.01
2005-04-17,USD,1,130.45
2005-04-17,UZS,1,0.12
2005-04-17,ZAR,1,20.74
2005-04-18,AUD,1,100.11
2005-04-18,BYN,1,0.06
2005-04-18,CAD,1,104.94
2005-04-18,CHF,1,107.96
2005-04-18,CNY,1,15.76
2005-04-18,EUR,1,167.6
2005-04-18,GBP,1,245.68
2005-04-18,JPY,10,12.07
2005-04-18,KGS,1,3.16
2005-04-18,NOK,1,20.36
2005-04-18,RUB,1,4.68
2005-04-18,TRY,1,95.01
2005-04-18,USD,1,130.45
2005-04-18,UZS,1,0.12
2005-04-18,ZAR,1,20.74
2005-04-19,AUD,1,100.22
2005-04-19,BYN,1,0.06
2005-04-19,CAD,1,104.89
2005-04-19,CHF,1,109.54
2005-04-19,CNY,1,15.78
2005-04-19,EUR,1,169.48
2005-04-19,GBP,1,248.11
2005-04-19,JPY,10,12.16
2005-04-19,KGS,1,3.16
2005-04-19,NOK,1,20.64
2005-04-19,RUB,1,4.7
2005-04-19,TRY,1,94.85
2005-04-19,USD,1,130.61
2005-04-19,UZS,1,0.12
2005-04-19,ZAR,1,20.84
2005-04-20,AUD,1,100.76
2005-04-20,BYN,1,0.06
2005-04-20,CAD,1,105.21
2005-04-20,CHF,1,110.42
2005-04-20,CNY,1,15.87
2005-04-20,EUR,1,170.62
2005-04-20,GBP,1,250.35
2005-04-20,JPY,10,12.23
2005-04-20,KGS,1,3.18
2005-04-20,NOK,1,20.8
2005-04-20,RUB,1,4.73
2005-04-20,TRY,1,95.53
2005-04-20,USD,1,131.35
