date,AED,AMD,AUD,AZN,BRL,BYN,CAD,CHF,CNY,CZK,DKK,EGP,EUR,GBP,GEL,HKD,HUF,IDR,ILS,INR,IRR,JPY,KGS,KRW,KWD,MDL,MNT,MXN,MYR,NOK,OMR,PKR,PLN,QAR,RON,RUB,SAR,SEK,SGD,THB,TJS,TRY,UAH,USD,UZS,VND,XDR,ZAR
2025-11-05,142.260000,1.369000,339.670000,308.250000,97.560000,153.580000,371.320000,646.490000,73.340000,24.700000,80.520000,,601.070000,683.050000,195.030000,67.210000,1.548000,,,5.890000,0.012400,3.400000,5.970000,0.363500,1700.370000,30.920000,,28.080000,124.550000,51.240000,,,141.240000,,,6.470000,139.320000,54.800000,400.340000,16.070000,57.170000,12.420000,12.420000,522.490000,0.043900,,708.660000,29.970000
2025-11-06,142.920000,1.376000,340.060000,309.700000,97.210000,154.300000,371.480000,647.670000,73.660000,24.760000,80.750000,,602.790000,683.630000,196.020000,67.520000,1.555000,,,5.920000,0.012500,3.420000,6.000000,0.363200,1708.070000,30.880000,,28.110000,125.310000,51.360000,,,141.550000,,,6.450000,139.970000,54.750000,401.670000,16.140000,57.370000,12.470000,12.480000,524.940000,0.043900,,711.310000,30.030000
2025-11-07,143.430000,1.381000,342.730000,310.790000,98.290000,154.840000,373.690000,651.080000,73.970000,24.900000,81.220000,,606.340000,688.880000,196.780000,67.750000,1.569000,,,5.940000,0.012500,3.430000,6.020000,0.364000,1715.430000,31.060000,,28.340000,126.000000,51.780000,,,142.470000,,,6.510000,140.470000,55.190000,403.610000,16.280000,57.640000,12.560000,12.520000,526.790000,0.044200,,713.650000,30.330000
2025-11-08,143.220000,1.381000,341.070000,310.340000,98.330000,154.620000,372.770000,651.820000,73.870000,24.970000,81.370000,,607.550000,689.560000,196.570000,67.630000,1.577000,,,5.930000,0.012500,3.430000,6.020000,0.360800,1713.530000,31.160000,,28.390000,126.050000,51.570000,,,143.020000,,,6.500000,140.260000,55.030000,403.790000,16.290000,57.550000,12.460000,12.550000,526.020000,0.044000,,713.440000,30.370000
2025-11-11,142.550000,1.372000,342.000000,308.900000,98.190000,153.850000,373.530000,649.600000,73.540000,24.930000,81.090000,,605.360000,688.930000,195.800000,67.350000,1.579000,,,5.900000,0.012500,3.400000,5.990000,0.359700,1704.970000,31.110000,,28.500000,125.950000,51.760000,,,143.010000,,,6.450000,139.610000,55.070000,401.920000,16.170000,57.030000,12.400000,12.460000,523.580000,0.043600,,711.240000,30.450000
2025-11-12,143.050000,1.377000,342.540000,309.900000,99.280000,154.350000,374.400000,654.960000,73.790000,25.040000,81.410000,,607.850000,690.060000,196.370000,67.580000,1.577000,,,5.930000,0.012500,3.410000,6.010000,0.358700,1710.560000,31.230000,,28.580000,127.000000,52.060000,,,143.660000,,,6.470000,140.060000,55.370000,403.500000,16.220000,57.410000,12.440000,12.510000,525.280000,0.043900,,713.620000,30.610000
2025-11-13,142.850000,1.375000,342.650000,309.530000,99.520000,154.120000,374.320000,656.300000,73.720000,25.030000,81.300000,,607.020000,688.450000,196.060000,67.510000,1.575000,,,5.920000,0.012500,3.390000,6.000000,0.357700,1708.290000,31.270000,,28.680000,126.940000,52.160000,,,143.540000,,,6.480000,139.900000,55.540000,402.520000,16.170000,57.090000,12.420000,12.470000,524.650000,0.044000,,712.800000,30.620000
2025-11-14,142.750000,1.376000,344.370000,309.330000,99.070000,153.980000,374.670000,659.360000,73.880000,25.160000,81.560000,,609.050000,689.850000,195.790000,67.470000,1.587000,,,5.910000,0.012500,3.390000,6.000000,0.357800,1709.610000,31.250000,,28.720000,127.080000,52.210000,,,143.990000,,,6.520000,139.810000,55.730000,403.200000,16.230000,56.990000,12.430000,12.460000,524.320000,0.043800,,712.230000,30.890000
2025-11-15,142.170000,1.370000,340.150000,308.080000,98.570000,153.360000,371.930000,659.000000,73.560000,25.080000,81.210000,,606.420000,686.260000,194.990000,67.180000,1.578000,,,5.890000,0.012400,3.370000,5.970000,0.358100,1702.610000,31.230000,,28.440000,126.440000,51.790000,,,143.290000,,,6.470000,139.250000,55.170000,401.070000,16.100000,57.070000,12.340000,12.410000,522.190000,0.043800,,710.250000,30.490000
2025-11-18,142.700000,1.375000,341.220000,309.230000,98.960000,153.930000,373.590000,658.960000,73.750000,25.160000,81.410000,,607.790000,689.350000,195.790000,67.420000,1.584000,,,5.910000,0.012500,3.390000,5.990000,0.358500,1708.860000,31.250000,,28.620000,126.360000,51.880000,,,143.850000,,,6.460000,139.770000,55.500000,402.470000,16.140000,57.280000,12.380000,12.470000,524.140000,0.043800,,713.120000,30.710000
2025-11-19,141.850000,1.369000,338.600000,307.380000,97.800000,152.960000,371.250000,653.470000,73.260000,24.970000,80.800000,,603.430000,684.970000,194.620000,66.920000,1.570000,,,5.880000,0.012400,3.350000,5.960000,0.355700,1697.760000,31.010000,,28.260000,125.240000,51.390000,,,142.420000,,,6.420000,138.930000,54.870000,399.980000,16.080000,56.630000,12.310000,12.390000,521.010000,0.043600,,708.530000,30.290000
2025-11-20,141.420000,1.363000,336.840000,306.440000,97.600000,152.400000,370.980000,647.000000,73.040000,24.850000,80.460000,,600.850000,680.580000,194.030000,66.700000,1.567000,,,5.860000,0.012400,3.320000,5.940000,0.353600,1690.790000,30.730000,,28.350000,125.220000,51.330000,,,141.670000,,,6.410000,138.510000,54.680000,398.050000,16.020000,56.340000,12.260000,12.340000,519.410000,0.043700,,705.600000,30.230000
2025-11-21,141.110000,1.362000,335.890000,305.720000,97.210000,152.050000,368.820000,642.680000,72.840000,24.720000,79.990000,,597.320000,677.330000,193.640000,66.560000,1.563000,,,5.840000,0.012300,3.290000,5.930000,0.352900,1686.380000,30.460000,,28.250000,124.740000,50.970000,,,141.160000,,,6.430000,138.170000,54.360000,396.500000,15.980000,56.450000,12.230000,12.280000,518.190000,0.043700,,703.760000,30.100000
2025-11-22,141.220000,1.361000,333.760000,305.990000,97.260000,152.100000,368.050000,643.980000,72.940000,24.660000,80.000000,,597.440000,677.530000,193.890000,66.620000,1.557000,,,5.790000,0.012300,3.310000,5.930000,0.351700,1688.070000,30.510000,,28.110000,125.100000,50.540000,,,140.540000,,,6.560000,138.300000,54.150000,396.560000,15.960000,56.750000,12.270000,12.260000,518.660000,0.043700,,702.270000,29.900000
2025-11-25,141.580000,1.365000,335.390000,306.770000,96.240000,152.480000,368.540000,645.140000,73.170000,24.820000,80.350000,,600.060000,680.650000,194.390000,66.810000,1.569000,,,5.840000,0.012400,3.320000,5.950000,0.351900,1691.820000,30.520000,,28.170000,125.630000,50.850000,,,141.780000,,,6.600000,138.640000,54.510000,398.640000,16.000000,56.400000,12.250000,12.250000,519.980000,0.043700,,704.070000,30.020000
2025-11-26,141.150000,1.362000,334.580000,305.840000,96.210000,151.970000,367.350000,640.400000,73.160000,24.780000,80.090000,,598.130000,680.610000,193.790000,66.660000,1.566000,,,5.810000,0.012300,3.320000,5.930000,0.353800,1687.610000,30.420000,,28.070000,125.520000,50.640000,,,141.450000,,,6.550000,138.220000,54.210000,398.280000,16.040000,56.040000,12.240000,12.240000,518.400000,0.043500,,702.980000,30.060000
2025-11-27,141.250000,1.364000,336.620000,306.010000,96.360000,152.150000,368.280000,643.200000,73.270000,24.840000,80.380000,,600.270000,682.580000,193.970000,66.690000,1.572000,,,5.810000,0.012300,3.310000,5.930000,0.351800,1689.510000,30.800000,,28.210000,125.470000,50.720000,,,141.840000,,,6.580000,138.290000,54.410000,399.510000,16.100000,56.260000,12.220000,12.260000,518.680000,0.043700,,703.400000,30.250000
2025-11-28,140.730000,1.360000,337.150000,304.930000,96.940000,151.570000,368.000000,641.420000,72.970000,24.790000,80.170000,,598.680000,683.500000,193.360000,66.450000,1.570000,,,5.790000,0.012300,3.310000,5.910000,0.353700,1683.470000,30.780000,,28.180000,125.150000,50.840000,,,141.640000,,,6.580000,137.800000,54.520000,398.320000,16.040000,56.180000,12.180000,12.260000,516.860000,0.043700,,702.190000,30.130000
2025-11-29,139.560000,1.360000,334.220000,302.380000,95.690000,176.730000,364.870000,635.260000,72.440000,24.520000,79.330000,,592.430000,676.740000,191.820000,65.840000,1.554000,,,5.730000,0.012200,3.280000,5.860000,0.348500,1669.260000,30.490000,,27.950000,124.100000,50.370000,,,139.800000,,,6.530000,136.620000,53.930000,394.800000,15.920000,55.530000,12.060000,12.120000,512.530000,0.043300,,696.310000,29.880000
2025-12-02,139.800000,1.358000,336.260000,302.920000,96.220000,177.660000,367.170000,639.570000,72.610000,24.730000,79.950000,,596.990000,679.140000,192.380000,65.930000,1.570000,,,5.730000,0.012200,3.310000,5.870000,0.349500,1673.240000,30.600000,,28.090000,124.410000,50.690000,,,141.190000,,,6.590000,136.820000,54.440000,396.520000,16.070000,55.930000,12.090000,12.120000,513.450000,0.043200,,697.560000,30.050000
2025-12-03,138.370000,1.337000,332.620000,299.820000,94.860000,175.790000,362.870000,631.380000,71.890000,24.410000,78.990000,,589.820000,670.570000,190.410000,65.270000,1.548000,,,5.650000,0.012100,3.260000,5.810000,0.345900,1655.640000,30.120000,,27.750000,123.050000,50.040000,,,139.090000,,,6.540000,135.390000,53.720000,391.590000,15.870000,55.850000,11.980000,12.010000,508.200000,0.042900,,692.220000,29.670000
2025-12-04,137.200000,1.325000,331.960000,297.280000,94.580000,173.760000,361.320000,629.230000,71.330000,24.350000,78.680000,,587.540000,669.270000,188.860000,64.730000,1.544000,,,5.590000,0.012000,3.240000,5.760000,0.343900,1642.190000,29.860000,,27.610000,122.270000,50.030000,,,138.860000,,,6.480000,134.280000,53.690000,389.280000,15.800000,55.370000,11.870000,11.930000,503.890000,0.042600,,685.650000,29.510000
2025-12-05,136.040000,1.314000,330.420000,294.780000,94.140000,173.190000,357.740000,624.090000,70.660000,24.090000,78.060000,,582.890000,666.630000,187.200000,64.190000,1.525000,,,5.560000,0.011900,3.230000,5.710000,0.339600,1629.060000,29.570000,,27.360000,121.570000,49.580000,,,137.780000,,,6.470000,133.140000,53.220000,385.770000,15.600000,54.490000,11.770000,11.840000,499.650000,0.042200,,681.550000,29.380000
2025-12-06,137.370000,1.335000,334.630000,297.630000,95.000000,176.090000,361.800000,628.410000,71.370000,24.290000,78.700000,,587.730000,672.790000,189.020000,64.810000,1.540000,,,5.610000,0.012000,3.250000,5.770000,0.342600,1644.090000,29.850000,,27.700000,122.840000,49.890000,,,138.920000,,,6.570000,134.430000,53.630000,389.570000,15.850000,55.440000,11.870000,12.000000,504.490000,0.042200,,688.810000,29.790000
2025-12-09,138.410000,1.336000,337.310000,299.880000,93.450000,176.370000,367.720000,632.060000,71.920000,24.450000,79.290000,,592.170000,676.900000,190.520000,65.340000,1.549000,,,5.640000,0.012100,3.270000,5.810000,0.346600,1655.920000,30.200000,,27.950000,123.670000,50.240000,,,140.020000,,,6.630000,135.420000,54.080000,392.180000,15.970000,55.860000,11.960000,12.060000,508.300000,0.042400,,693.100000,29.940000
2025-12-10,140.160000,1.353000,341.680000,303.680000,94.760000,178.730000,371.840000,638.560000,72.870000,24.710000,80.260000,,599.360000,686.300000,192.930000,66.160000,1.563000,,,5.730000,0.012300,3.300000,5.890000,0.350700,1676.900000,30.530000,,28.190000,125.150000,50.920000,,,141.650000,,,6.710000,137.170000,55.030000,397.150000,16.200000,56.260000,12.090000,12.210000,514.740000,0.043100,,701.800000,30.220000
2025-12-11,141.150000,1.371000,344.520000,305.830000,95.410000,179.370000,374.210000,643.720000,73.390000,24.890000,80.750000,,603.090000,690.030000,194.300000,66.620000,1.572000,,,5.760000,0.012300,3.310000,5.930000,0.352600,1688.290000,30.770000,,28.480000,125.950000,51.110000,,,142.740000,,,6.680000,138.140000,55.480000,399.990000,16.290000,56.970000,12.190000,12.250000,518.390000,0.043200,,706.520000,30.510000
2025-12-12,141.590000,1.366000,346.020000,306.800000,95.050000,177.910000,376.720000,652.470000,73.680000,25.150000,81.510000,,608.790000,695.580000,194.980000,66.820000,1.598000,,,5.760000,0.012400,3.340000,5.950000,0.353200,1695.260000,30.730000,,28.600000,126.590000,51.450000,,,144.030000,,,6.570000,138.580000,56.190000,401.960000,16.380000,56.770000,12.210000,12.310000,520.020000,0.043500,,708.380000,30.760000
2025-12-13,142.240000,1.372000,348.270000,308.190000,96.640000,178.100000,379.720000,656.830000,74.050000,25.290000,82.020000,,612.600000,698.630000,195.870000,67.100000,1.595000,,,5.770000,0.012400,3.350000,5.970000,0.353700,1703.390000,31.220000,,28.960000,127.630000,51.680000,,,145.020000,,,6.540000,139.210000,56.260000,404.410000,16.560000,57.090000,12.240000,12.370000,522.380000,0.043600,,713.760000,30.980000
2025-12-16,141.480000,1.365000,345.280000,306.550000,95.890000,177.810000,377.270000,652.780000,73.730000,25.130000,81.680000,,610.130000,695.130000,194.900000,66.770000,1.585000,,,5.730000,0.012400,3.350000,5.940000,0.354700,1693.420000,31.000000,,28.900000,127.040000,51.250000,,,144.650000,,,6.540000,138.490000,55.900000,403.140000,16.530000,56.970000,12.170000,12.290000,519.610000,0.043000,,710.210000,30.910000
2025-12-18,140.060000,1.351000,340.420000,303.430000,93.360000,174.610000,373.200000,645.710000,73.010000,24.760000,80.720000,,603.030000,685.680000,192.910000,66.110000,1.560000,,,5.690000,0.012200,3.310000,5.880000,0.347900,1675.990000,30.780000,,28.640000,125.870000,50.400000,,,143.040000,,,6.400000,137.120000,55.110000,398.170000,16.330000,56.030000,12.040000,12.130000,514.310000,0.042500,,704.360000,30.740000
2025-12-19,139.830000,1.349000,339.300000,302.980000,93.050000,175.790000,372.790000,645.810000,72.940000,24.680000,80.590000,,602.090000,685.540000,192.630000,66.000000,1.548000,,,5.690000,0.012200,3.290000,5.870000,0.347900,1672.370000,30.770000,,28.530000,125.750000,50.360000,,,143.240000,,,6.420000,136.930000,55.200000,397.880000,16.330000,56.130000,12.020000,12.130000,513.550000,0.042800,,701.650000,30.640000
2025-12-20,140.950000,1.361000,342.070000,305.400000,93.750000,177.180000,375.330000,651.310000,73.520000,24.930000,81.190000,,606.490000,692.580000,194.170000,66.530000,1.569000,,,5.780000,0.012300,3.290000,5.920000,0.350200,1685.590000,30.790000,,28.720000,127.060000,50.850000,,,144.030000,,,6.440000,138.020000,55.580000,400.670000,16.450000,56.390000,12.090000,12.250000,517.660000,0.043100,,707.630000,30.860000
2025-12-23,140.240000,1.354000,341.970000,303.850000,92.920000,177.840000,374.070000,649.290000,73.190000,24.850000,80.910000,,604.220000,691.720000,192.960000,66.200000,1.561000,,,5.740000,0.012300,3.270000,5.890000,0.348000,1675.030000,30.660000,,28.640000,126.350000,50.850000,,,143.550000,,,6.500000,137.330000,55.640000,399.240000,16.520000,56.470000,12.030000,12.240000,515.020000,0.043000,,703.410000,30.850000
2025-12-24,138.930000,1.346000,341.570000,300.990000,91.250000,176.420000,372.480000,648.010000,72.600000,24.720000,80.590000,,601.910000,689.410000,191.370000,65.600000,1.540000,,,5.700000,0.012100,3.270000,5.830000,0.344400,1661.990000,30.590000,,28.430000,125.660000,50.700000,,,142.450000,,,6.510000,136.030000,55.580000,397.090000,16.420000,55.940000,11.930000,12.110000,510.180000,0.042300,,697.510000,30.580000
2025-12-25,139.160000,1.348000,342.930000,301.470000,92.590000,176.210000,373.810000,649.630000,72.850000,24.840000,80.710000,,602.720000,690.670000,191.670000,65.720000,1.549000,,,5.690000,0.012200,3.280000,5.840000,0.352400,1663.570000,30.780000,,28.570000,126.390000,51.120000,,,143.150000,,,6.490000,136.240000,55.760000,398.250000,16.470000,56.150000,11.950000,12.110000,511.000000,0.042400,,700.690000,30.750000
2025-12-26,139.640000,1.348000,343.480000,302.540000,92.900000,177.030000,374.970000,651.350000,73.200000,24.920000,80.870000,,604.190000,693.470000,192.420000,65.960000,1.554000,,,5.720000,0.012200,3.290000,5.860000,0.354600,1670.010000,30.890000,,28.630000,126.840000,51.440000,,,143.300000,,,6.570000,136.730000,56.080000,399.660000,16.510000,55.800000,11.980000,12.220000,512.810000,0.042500,,703.240000,30.800000
2025-12-27,137.410000,1.331000,338.230000,297.700000,91.410000,174.200000,368.860000,639.380000,72.010000,24.510000,79.570000,,594.270000,680.760000,189.410000,64.930000,1.529000,,,5.610000,0.012000,3.230000,5.770000,0.349300,1642.740000,30.490000,,28.160000,124.750000,50.370000,,,140.770000,,,6.480000,134.540000,55.010000,393.110000,16.270000,55.090000,11.800000,11.990000,504.600000,0.041800,,691.980000,30.280000
2025-12-30,137.450000,1.327000,338.040000,297.790000,91.040000,175.520000,368.760000,639.180000,72.050000,24.520000,79.530000,,593.800000,681.120000,189.470000,64.940000,1.533000,,,5.610000,0.012000,3.230000,5.770000,0.351700,1641.600000,30.430000,,28.200000,124.390000,50.270000,,,140.480000,,,6.500000,134.580000,55.050000,392.900000,16.050000,55.170000,11.760000,11.950000,504.760000,0.041900,,691.420000,30.310000
2025-12-31,136.860000,1.326000,337.070000,296.500000,90.220000,174.270000,367.240000,637.780000,71.900000,24.410000,79.240000,,591.680000,679.370000,188.720000,64.560000,1.533000,,,5.600000,0.012000,3.220000,5.750000,0.348100,1633.740000,30.280000,,27.990000,124.240000,50.050000,,,139.930000,,,6.420000,134.020000,54.720000,391.900000,16.010000,54.690000,11.700000,11.850000,502.570000,0.041800,,688.540000,30.210000
2026-01-01,137.670000,1.329000,337.590000,298.250000,92.300000,173.540000,368.810000,637.330000,72.330000,24.530000,79.460000,,593.440000,679.330000,189.620000,64.960000,1.543000,,,5.620000,0.012000,3.230000,5.780000,0.349500,1643.410000,30.290000,,28.140000,124.640000,50.260000,,,140.520000,,,6.340000,134.800000,54.910000,393.010000,15.990000,55.250000,11.800000,11.940000,505.530000,0.042100,,692.940000,30.470000
2026-01-06,139.200000,1.349000,341.730000,301.630000,94.290000,174.280000,371.390000,643.660000,73.060000,24.740000,80.020000,,597.610000,688.210000,191.840000,65.650000,1.555000,,,5.660000,0.012200,3.260000,5.850000,0.353300,1664.200000,30.670000,,28.430000,125.620000,50.700000,,,141.760000,,,6.320000,136.320000,55.480000,397.250000,16.340000,55.390000,11.880000,12.040000,511.260000,0.042600,,699.630000,31.050000
2026-01-07,139.630000,1.348000,344.370000,302.550000,94.750000,176.480000,372.620000,647.190000,73.430000,24.830000,80.390000,,600.580000,693.910000,192.430000,65.850000,1.560000,,,5.690000,0.012200,3.280000,5.870000,0.354400,1669.910000,30.620000,,28.550000,126.810000,51.210000,,,142.640000,,,6.360000,136.740000,55.810000,400.810000,16.420000,55.860000,11.910000,12.050000,512.830000,0.042900,,701.060000,31.310000
2026-01-09,138.560000,1.343000,340.870000,300.240000,94.510000,174.730000,366.990000,638.770000,72.730000,24.510000,79.550000,,594.360000,684.230000,190.960000,65.310000,1.544000,,,5.660000,0.000500,3.250000,5.820000,0.350300,1665.550000,30.570000,,28.340000,125.350000,50.330000,,,141.130000,,,6.330000,135.710000,55.280000,396.380000,16.180000,55.020000,11.820000,11.810000,508.910000,0.042300,,695.950000,30.910000
2026-01-10,138.840000,1.346000,340.590000,300.850000,94.650000,175.420000,367.660000,637.900000,73.020000,24.440000,79.490000,,593.880000,683.680000,191.350000,65.420000,1.540000,,,5.660000,0.000500,3.230000,5.830000,0.350200,1668.920000,30.350000,,28.320000,125.290000,50.520000,,,141.050000,,,6.430000,135.980000,55.300000,396.350000,16.240000,55.430000,11.820000,11.820000,509.940000,0.042100,,696.910000,30.830000
2026-01-13,138.830000,1.349000,342.150000,300.790000,94.960000,175.380000,367.450000,639.780000,73.120000,24.530000,79.740000,,595.750000,686.700000,191.310000,65.390000,1.541000,,,5.650000,0.000500,3.230000,5.830000,0.347700,1667.510000,30.350000,,28.480000,125.580000,50.710000,,,141.470000,,,6.470000,135.960000,55.590000,396.550000,16.310000,55.120000,11.820000,11.790000,509.840000,0.042000,,695.810000,31.080000
2026-01-14,138.790000,1.349000,341.330000,300.740000,94.920000,175.260000,367.280000,638.700000,73.070000,24.510000,79.590000,,594.670000,686.480000,191.280000,65.350000,1.542000,,,5.650000,0.000500,3.210000,5.830000,0.345800,1667.210000,30.200000,,28.480000,125.710000,50.560000,,,141.260000,,,6.460000,135.930000,55.540000,396.140000,16.230000,54.990000,11.810000,11.810000,509.750000,0.042100,,696.570000,31.030000
2026-01-15,138.980000,1.354000,341.170000,301.140000,95.010000,175.790000,367.590000,637.400000,73.210000,24.580000,79.620000,,594.860000,686.630000,191.530000,65.470000,1.542000,,,5.650000,0.000500,3.220000,5.840000,0.345900,1669.440000,30.150000,,28.640000,126.160000,50.700000,,,141.230000,,,6.490000,136.110000,55.480000,396.480000,16.260000,55.180000,11.830000,11.860000,510.430000,0.042400,,697.050000,31.110000
2026-01-16,139.120000,1.355000,342.230000,301.450000,94.680000,176.380000,367.560000,638.450000,73.340000,24.510000,79.570000,,594.490000,685.690000,191.800000,65.510000,1.542000,,,5.660000,0.000500,3.220000,5.840000,0.348200,1671.140000,30.180000,,28.720000,126.100000,50.740000,,,141.300000,,,6.500000,136.250000,55.640000,397.070000,16.300000,55.120000,11.830000,11.750000,510.950000,0.042600,,697.380000,31.240000
2026-01-17,139.450000,1.359000,343.400000,302.160000,95.410000,177.720000,368.670000,638.920000,73.490000,24.520000,79.610000,,594.720000,686.500000,192.250000,65.660000,1.544000,,,5.640000,0.000500,3.240000,5.860000,0.347600,1675.090000,30.180000,,29.020000,126.300000,50.810000,,,140.920000,,,6.570000,136.580000,55.560000,397.760000,16.310000,55.250000,11.830000,11.810000,512.160000,0.042800,,698.630000,31.260000
2026-01-20,138.760000,1.355000,341.400000,300.670000,94.930000,177.270000,366.980000,637.990000,73.190000,24.410000,79.290000,,592.340000,683.360000,191.300000,65.360000,1.535000,,,5.600000,0.000500,3.230000,5.830000,0.345800,1666.820000,30.050000,,28.880000,125.770000,50.460000,,,140.220000,,,6.540000,135.910000,55.180000,396.630000,16.310000,54.920000,11.780000,11.780000,509.630000,0.042600,,695.050000,30.990000
2026-01-21,138.060000,1.352000,341.300000,299.140000,94.430000,176.020000,366.790000,642.570000,72.860000,24.460000,79.640000,,594.820000,683.400000,190.330000,65.020000,1.542000,,,5.580000,0.000500,3.210000,5.800000,0.343600,1658.920000,30.000000,,28.770000,125.140000,50.660000,,,140.680000,,,6.510000,135.220000,55.530000,395.580000,16.330000,54.700000,11.710000,11.720000,507.050000,0.042100,,691.540000,30.840000
2026-01-22,137.960000,1.351000,341.820000,298.940000,94.290000,176.560000,366.220000,639.610000,72.760000,24.380000,79.410000,,593.140000,679.280000,190.200000,64.980000,1.540000,,,5.530000,0.000500,3.210000,5.790000,0.345100,1658.590000,29.980000,,28.890000,125.300000,50.840000,,,140.370000,,,6.530000,135.120000,55.530000,394.810000,16.300000,54.600000,11.700000,11.740000,506.700000,0.042000,,693.720000,31.010000
2026-01-23,137.690000,1.349000,343.980000,298.350000,95.070000,179.340000,365.870000,637.640000,72.510000,24.320000,79.200000,,591.430000,679.980000,189.830000,64.860000,1.543000,,,5.520000,0.000500,3.190000,5.780000,0.344300,1654.810000,29.920000,,28.950000,125.240000,51.090000,,,140.450000,,,6.650000,134.860000,55.810000,394.040000,16.140000,54.490000,11.680000,11.690000,505.710000,0.041700,,691.580000,31.240000
2026-01-24,137.050000,1.342000,344.540000,296.960000,95.250000,178.200000,365.250000,636.910000,72.280000,24.370000,79.090000,,590.630000,680.780000,188.950000,64.560000,1.545000,,,5.480000,0.000500,3.180000,5.760000,0.343100,1647.090000,29.780000,,28.840000,125.740000,51.060000,,,140.430000,,,6.620000,134.230000,55.750000,393.490000,16.140000,54.120000,11.650000,11.660000,503.350000,0.041500,,687.810000,31.150000
2026-01-27,136.620000,1.335000,347.240000,296.040000,94.870000,176.580000,366.860000,646.050000,72.160000,24.550000,79.700000,,595.070000,685.850000,188.430000,64.360000,1.560000,,,5.480000,0.000500,3.270000,5.740000,0.348600,1645.210000,30.070000,,28.900000,126.620000,51.360000,,,141.480000,,,6.560000,133.820000,56.090000,395.730000,16.160000,54.010000,11.570000,11.640000,501.790000,0.041500,,685.680000,31.340000
2026-01-28,136.780000,1.329000,347.820000,296.320000,95.110000,176.750000,366.460000,648.090000,72.220000,24.650000,79.970000,,597.150000,688.210000,188.680000,64.390000,1.564000,,,5.480000,0.000500,3.270000,5.740000,0.348000,1646.790000,29.990000,,28.990000,127.160000,51.510000,,,142.070000,,,6.570000,133.950000,56.310000,396.640000,16.200000,53.890000,11.570000,11.690000,502.270000,0.041500,,686.340000,31.340000
2026-01-29,137.200000,1.334000,352.830000,297.290000,97.190000,177.640000,371.310000,656.120000,72.540000,24.820000,80.810000,,603.320000,693.920000,189.290000,64.590000,1.586000,,,5.490000,0.000500,3.300000,5.760000,0.352500,1653.760000,30.280000,,29.330000,128.710000,52.360000,,,143.520000,,,6.610000,134.360000,57.060000,399.480000,16.200000,54.070000,11.610000,11.780000,503.900000,0.041700,,695.050000,31.720000
2026-01-30,137.000000,1.332000,353.780000,296.860000,96.770000,178.160000,371.100000,654.910000,72.450000,24.710000,80.480000,,600.890000,693.470000,189.090000,64.470000,1.575000,,,5.470000,0.000500,3.280000,5.750000,0.350400,1651.360000,30.240000,,29.310000,128.200000,52.540000,,,142.820000,,,6.630000,134.160000,56.810000,397.760000,16.100000,54.100000,11.590000,11.760000,503.170000,0.041400,,696.070000,31.900000
2026-01-31,136.440000,1.325000,350.460000,295.590000,96.480000,176.860000,370.170000,651.780000,72.080000,24.560000,79.990000,,597.270000,688.800000,188.350000,64.170000,1.566000,,,5.450000,0.000500,3.250000,5.730000,0.347400,1644.310000,30.040000,,28.950000,127.190000,52.220000,,,141.790000,,,6.590000,133.590000,56.570000,395.250000,15.970000,53.930000,11.520000,11.690000,501.020000,0.041100,,692.520000,31.390000
2026-02-03,137.540000,1.344000,351.550000,298.040000,96.010000,177.380000,370.630000,651.500000,72.760000,24.670000,80.270000,,599.540000,692.130000,190.060000,64.680000,1.575000,,,5.520000,0.000500,3.260000,5.780000,0.348100,1654.940000,30.140000,,29.000000,128.250000,52.280000,,,142.190000,,,6.590000,134.700000,56.650000,397.800000,16.010000,54.320000,11.620000,11.740000,505.170000,0.041300,,698.080000,31.490000
2026-02-04,137.100000,1.339000,352.510000,297.010000,95.700000,176.160000,367.980000,646.760000,72.570000,24.430000,79.450000,,593.350000,687.400000,189.410000,64.430000,1.559000,,,5.580000,0.000400,3.230000,5.760000,0.347200,1648.460000,30.000000,,29.010000,128.100000,51.910000,,,140.590000,,,6.550000,134.250000,56.190000,396.160000,15.970000,54.130000,11.580000,11.640000,503.440000,0.041100,,693.590000,31.410000
2026-02-05,135.770000,1.330000,349.900000,294.190000,95.190000,175.160000,364.990000,642.180000,71.840000,24.190000,78.880000,,589.060000,683.850000,187.670000,63.830000,1.547000,,,5.510000,0.000400,3.180000,5.700000,0.342100,1632.780000,29.680000,,28.880000,126.920000,51.630000,,,139.370000,,,6.490000,132.970000,55.670000,392.080000,15.780000,53.500000,11.460000,11.570000,498.650000,0.040700,,685.130000,31.180000
2026-02-06,134.810000,1.320000,345.630000,292.090000,94.500000,173.320000,361.810000,636.700000,71.330000,24.030000,78.190000,,583.720000,673.480000,186.340000,63.380000,1.540000,,,5.480000,0.000400,3.150000,5.660000,0.337800,1620.360000,29.420000,,28.550000,125.530000,51.180000,,,138.480000,,,6.460000,132.030000,54.990000,388.830000,15.610000,53.350000,11.370000,11.480000,495.100000,0.040400,,680.620000,30.690000
2026-02-07,134.680000,1.319000,344.960000,291.820000,93.840000,172.410000,361.390000,636.180000,71.280000,24.090000,78.120000,,583.220000,671.360000,186.230000,63.300000,1.542000,,,5.460000,0.000400,3.150000,5.660000,0.337200,1618.820000,29.200000,,28.500000,125.380000,50.840000,,,138.420000,,,6.420000,131.900000,54.690000,388.550000,15.630000,53.070000,11.340000,11.500000,494.630000,0.040300,,678.940000,30.600000
